,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,class
55,556.4271243242645,329.2852380000665,274.0553986174924,279.84557984047285,-23.15107093543881,490.4010434334431,385.3364636802055,11.334029947645462,-212.79959504807513,225.46582492751017,0
56,258.69515216401714,194.68521842405505,644.2541240402485,-277.57187712890857,215.7117453179378,279.95909713713695,409.35428250787686,116.03752190783815,694.4073977165957,555.7988890322383,0
57,553.4110793255271,397.36904395964126,-250.2551128994684,-74.0161438221098,537.6168697464653,-110.24457745209114,459.8913186925571,82.87750829134416,793.3194030346577,413.3154330229472,0
58,115.75923762385723,278.87229765812276,153.90445148011696,55.422311042136926,-149.6949995137264,269.7386646128046,288.14442352355525,473.38071735481446,281.86315463042536,67.92845399809562,0
59,569.0062806954489,355.01369000715727,412.4972985986054,-39.856336773309266,-27.375326117041965,95.55852027521766,319.60223305051807,-243.22056377582132,706.9501938430102,-431.56637188533523,0
60,232.92484752929604,330.88947667515754,-74.9964638904718,136.08377987893164,394.0005949464428,685.2504653985226,132.0582922326244,-295.5617514310526,636.2601929505248,521.3201633914227,0
61,757.1753365862974,169.03129244123141,486.61860347685456,217.2731065680798,-23.29456742103534,88.74094326590861,-227.45874832674335,51.93210490780632,135.89877323810816,-122.38778806754479,0
62,577.9176122687429,93.44744433880254,-383.28697060921854,166.50151558758282,381.8590389753254,-84.10708900318443,24.08698401396677,162.0120436762046,119.93318918648554,-126.87649348827719,0
63,101.21890115783087,-12.32860127281512,84.64933039046886,60.1448203703485,37.700680319154486,510.04531064065304,374.38098775444155,612.9341683642039,326.84391153142246,209.986939131993,0
64,518.26828341822,163.6166309495675,350.9950658924204,-263.5269399339327,525.7769583158821,219.22460431750451,384.19263022478077,20.800464735446894,108.18826352266129,415.6785145742808,0
65,243.05249314814176,302.0369320579422,90.51305966528784,293.77847403871726,350.5899195272017,191.82743711465162,589.5863240805655,7.863176250224996,-146.41692570943857,263.95194727605605,0
66,-31.450650688350464,8.59508844273654,111.67901878902384,99.94692199866212,-237.52691033177783,-120.33646614977934,-103.66713268690117,409.37070032506796,195.463989295739,384.3705849973479,0
67,200.3724690553554,533.6836771210328,433.0682885740208,414.4882217527155,268.386517339702,1019.7909645306144,-198.86288089780194,226.24461070067105,79.91334896494345,69.6643756661154,0
68,224.70564161851254,465.19373789712154,466.81961814670774,-39.17985969245612,578.3118800758447,398.35757515806847,193.39671748310218,333.9727371460458,-313.0834892527532,584.0273558832382,0
69,605.7369305725125,-164.82957822393436,512.8945471539827,73.91694125559289,78.34305798080746,406.83667303683154,330.37772702859075,251.3251643307803,93.67131431085659,265.5148747077716,0
70,304.15244492070786,-162.1445546546664,389.4959611543152,-63.06514167067908,743.8649460169404,487.99234815057787,384.84914905412427,552.8357417642584,302.35325756531165,-11.57380585596863,0
71,165.48715043492584,640.1010404312045,328.5198267722802,138.81494565387754,-68.5540347832492,141.63882810838192,410.3980075342289,462.30662042039535,370.0078904812996,267.68259896285736,0
72,-8.521420466589404,136.12590180817347,800.7751439187899,123.87005537896232,223.57702271979826,0.1395896488536721,578.6142630121983,150.8880806652425,20.191864023730147,488.9467981031935,0
73,19.484903698986045,-46.328487074002936,-50.20685809365634,-135.57600535010968,592.5691967014976,527.0326794681296,377.81317775476896,543.1626948602398,-129.289260810875,57.13915557949542,0
74,-137.3156400388659,418.46432906545067,206.57109536531323,-401.5338486908744,52.25870203213407,170.42849215403197,1.0562715126048658,90.2015856194194,638.1931933159018,895.1608923817021,0
75,-179.85707780307396,-241.0677763164032,73.13828539182663,152.91515182918988,512.4317596073347,27.740578306377444,370.97234506347013,381.5074162186246,130.32652318060747,291.7191373335578,0
76,57.15451308097926,313.3554653696138,-23.550610643664072,283.87058979651977,502.49639896618953,-83.3744220634783,70.81720392326704,226.37022423496157,334.27441916571934,487.1780327990814,0
77,87.23739404957391,266.56709186213993,258.3876607536806,-8.830584016050352,316.18083614226697,328.5159632452801,163.59660855016304,-380.6632642455488,58.419166322840624,-144.04328145613707,0
78,521.7079614916682,459.56427635808484,256.13085381542146,-109.80972739964685,544.9186724912639,412.2207400056724,390.8307519053061,287.7452660945852,368.3250957415065,160.43091031819392,0
79,139.88549387195957,419.47552903960013,-47.61024040415819,114.12757468201194,403.6074534050444,426.2066549941874,-198.4796811695372,100.35418676455281,270.0347785386607,-256.90812178873557,0
80,383.03271847811254,444.56689574383705,429.1100784779977,152.96993677589987,140.73435243360012,455.28705205146673,73.49790059587556,387.4769136083884,73.3215263041188,409.6565000046513,0
81,544.442311769916,-55.64699309466519,-171.29558648948515,781.7145301271075,469.37938395373845,301.35696674093856,366.1509743674063,457.92059052036495,531.5302967082542,-145.87691300121728,0
82,-663.2481073991779,238.4110246269809,766.8138198740313,-60.03009141559849,-55.32378866666315,45.139793706153824,96.50734917291513,-2.721363786677159,140.70455572319284,503.589367685307,0
83,95.69072321255877,39.170189212212705,-3.3389843596108335,-221.4721512613385,996.5004274242331,7.288176862066649,70.11224792476318,-439.11221477116806,527.905731706926,-115.43186556438118,0
84,408.3592168635834,97.62820940926935,-103.95170988771085,257.74233690711185,628.9243387352733,246.79145606954083,674.7984227177714,299.90949358648334,-242.80368287802273,526.7951050947742,0
85,216.82447228621544,341.3165281973756,426.96028191207074,108.71812019024709,431.51203694220817,-56.47406025952941,509.98001137229414,184.92237342485706,398.373979274006,328.94215944966754,0
86,249.616916950498,327.5877084053339,300.97537008958875,443.3821887539141,156.13327325432692,-60.563490421189016,771.8777701379731,2.9932849425501047,-14.16955401512655,501.6969111668228,0
87,655.8733717517005,492.3615867861747,185.7059955583639,492.39244607159685,267.58502253709116,24.386988611180612,124.94842401695541,292.2748765647522,407.5009981845826,385.7468061326178,0
88,122.6899602035147,368.1022336154797,709.5036771646016,78.10140747947307,185.17673015130774,82.5530799656932,456.40308846876906,-185.51489884057125,302.9782915590472,320.8671419272907,0
89,-84.26228199793135,72.00617109730729,498.70235792032804,352.40288455693724,217.4142103494475,491.38649661566103,556.451250658,282.7404634232724,241.92971890748794,517.1910622573893,0
90,126.53065717754515,302.0927963366389,-158.51651684009178,239.20490940494417,518.1409730183648,587.480871554622,439.34886010846105,554.891006095285,515.0641854978427,177.3738453338872,0
91,555.1277273423133,318.52871042064334,-40.505784073119884,132.31952937676704,336.506348920945,-314.0050137459813,18.17800133106394,-358.8470469641635,248.1759953408063,-87.4921771988879,0
92,-105.6376929760523,291.5718887553754,35.22841312016419,150.78880770102916,373.73107324732314,189.29123686851267,424.9190720751387,-539.0041938143798,677.9212922524923,798.6025592605781,0
93,319.3007040812515,248.156862021865,412.1941645421475,347.58781429305463,105.71169925781939,90.2325848639016,-144.34308402886134,459.77047653457333,65.13181618126205,189.21828069640338,0
94,314.87940176403754,8.874305985803375,121.51001552059816,273.05227068454485,71.63238091650621,362.8782694326467,-116.85033163569395,153.37281142664528,-98.63789628148695,537.0511421395162,0
95,565.5170559359578,152.12334823230208,697.3750750766291,189.80377240722763,454.72569358308226,249.29885520593226,523.7835296966857,362.57506941360305,-240.22480708913739,398.68430755605016,0
96,595.3340654982647,426.73838419028993,257.55765630278296,-98.85674310296528,722.0757566612004,261.16968488576845,332.00879072192276,86.19853155270113,372.28201557723577,231.7998178303755,0
97,161.82489949367164,173.2414263786085,294.47969323077297,-127.38472293306555,429.5551043056114,80.64864284272568,351.7418146959195,334.57816890706687,62.43040853995896,316.5593862107129,0
98,-374.577128918669,254.2364592071771,387.1953543801593,-163.34259775073681,280.4318122569615,781.9495456759919,59.67988492348081,-161.47354319488713,204.9003011993931,281.29471704787693,0
99,553.9734579272542,23.42294472927992,274.02330527725945,410.82837109056055,186.5407330568768,81.26206256971295,211.3142010439238,-73.69486765719054,-47.6511217761371,329.6952459785745,0
100,-174.55354481537884,250.84785204778433,-253.33601624777137,216.25637525922846,-375.6022797398248,208.90236938486245,-364.9922860304739,-113.84068647064944,309.1171513131007,52.021156564915344,0
101,210.22021956735935,213.6286140981687,373.0800804722676,124.42324773668666,110.32699405892627,-432.0555899284626,321.0332861972616,208.78744194877234,52.887121208535746,50.880110449570054,0
102,546.807859967375,669.1348570149536,348.94863609629294,-195.28764118663085,218.77355928073086,-60.12542833106184,296.9546123162316,33.63629533191718,126.16518037907548,-183.88368150367674,0
103,942.0860669955309,580.7939235691841,425.0874783932943,394.6480415094296,-46.307871157109645,185.47232957879936,300.86616317628256,24.184655441246065,223.61403020524602,416.50932155610076,0
104,-227.63801169945324,636.3865777547052,580.7780803804934,81.451559817848,233.4355085625058,565.2315955936394,603.9610737452119,-29.727208798043563,115.56546773284953,962.6614707590359,0
105,203.43997243731405,-310.79898401340927,-89.28511132735642,-278.6848779787066,409.7332356185782,207.83467854767758,423.59949781728113,935.1083042273688,316.8882053064233,-169.46588216532396,0
106,318.5683001105967,168.55689487432346,29.866534368487407,132.0624544330268,597.6885104953933,54.33269009240098,447.286948565288,336.98397606143214,-92.76946175739815,-380.8868292742894,0
107,232.47723774386833,163.11994273469156,389.07311834979055,113.55494694084979,235.99452979771604,514.4340119869488,18.97846543885018,418.6971026534959,362.3368206327996,-299.3770590713673,0
108,614.6765902891527,466.93008843867995,241.03885039291725,10.620224573295872,480.75930641528066,460.95523042319473,-6.122681942235971,438.2955844926661,275.73681687987465,8.21100728582988,0
109,596.3392600553497,383.53937024135803,-214.2772480401642,496.5361664111325,495.9303490884507,243.17111380841027,249.09705010754638,97.29341021879912,46.747241731258754,-72.53179987470881,0
110,-83.34472505824559,122.22624461013606,604.2913138856028,399.1953130915757,385.4245477636706,421.7714620210588,373.08238240888863,-163.08792165881547,452.12232619994336,148.41136157251492,0
111,306.23777442786735,259.1907894372272,-214.511509019145,-258.9611732894667,286.4198834119575,-229.53084078334567,438.1841244149466,449.22395843165094,-200.77468053028755,-227.28278200158294,0
112,379.9984552220741,97.43646609182719,448.69677651711163,706.0354596906261,260.28723842726333,537.2972242119491,587.5202869082929,-126.66782255153086,-334.7892026637801,362.58004656799176,0
113,190.11241813668656,637.4497228458164,209.92314665022366,-117.62042572471861,352.474719276835,574.2210132403309,475.3980369772701,669.8517239424438,258.9242631918212,78.0495046073313,0
114,568.4735598940234,-171.47945990332315,277.1697218592157,722.320466222507,422.7915440962658,223.02112907948128,56.942005476042624,34.89296843536988,539.1132133439851,520.4272375515036,0
115,-33.17962972018344,660.9854485476861,510.9781833813752,228.70091470281412,-200.73239414318076,42.62939386312323,363.626067509734,4.841814229022077,182.25694686628526,388.767742957609,0
116,-373.2531326191646,321.11693727421573,104.32521549440372,100.7134895942058,704.0093222946958,142.1113650089079,461.89414011660926,-275.2881998378533,572.3927535897735,941.4296406941655,0
117,30.448023149236036,-318.00938038207164,503.1258223867885,125.04390971113945,60.67989349768223,195.59637549542438,473.4993680158729,250.04333557304977,-63.070917312395665,588.5847413329817,0
118,574.9045106294607,-99.08141788219635,-245.73961914543932,429.3779622340242,209.58266434819518,298.6266816900072,145.3851236212315,561.3530023370886,569.3826018777563,179.08595117138734,0
119,258.0586421800038,-425.5536534992482,539.6778618446051,176.19647231544073,-111.81739885211621,247.7954414334801,404.85632374899177,316.82504360325197,132.82841068243295,500.7033415973749,0
120,475.11984536797576,736.3866553828602,273.3498488574123,77.07113853219772,-24.02701105058597,-274.8635804022914,-144.1513172647062,238.30015224844328,-269.9652566626411,282.27667354885574,0
121,321.8913224485369,-178.44351520960745,383.2755498157894,-80.38788450830052,100.21236868432196,475.35482382835335,294.2751503231947,168.97282635163583,540.6142401497009,-74.28962132865425,0
122,-313.0339770185857,237.2198973293974,369.21414398016816,593.9242377555075,8.797297680417756,266.95074422717954,19.32115395423037,-85.07415910613807,68.0890513166689,285.0687610507805,0
123,283.07459142900115,228.22274022201833,306.7892099008828,392.12574165660703,514.9908058729269,324.31222919511237,7.321380817526858,236.51433805715592,420.00089034645634,31.97102781677293,0
124,266.6975755516591,409.48415066415055,797.7789293839152,440.71882808262046,185.78887253314937,317.33132049973017,193.15014817244997,368.23362520548415,249.01225939867604,385.01625436609754,0
125,-9.182295490638154,-366.1801777674441,7.845716377358286,178.04627830610067,361.74200381066885,-62.177661786338234,218.51347734187354,268.07679994314555,414.8112966357867,353.6940364610976,0
126,239.08619458083535,188.06966286054575,113.29630596746611,-146.00695468144423,-168.26871443631885,330.3679066205906,-167.20284028604604,649.0572325524718,377.459836653389,252.4608542864757,0
127,336.0621727667579,261.43354359879413,518.3959205201711,230.0799556457965,-241.87025424367337,359.7596821676923,409.23242470099274,717.1591530519497,397.1607271941241,-68.5991291156964,0
128,172.09154080417454,-17.590527984600783,80.70721671309508,602.4238416879596,429.66634596313116,755.1245387563748,365.63142446411484,909.1109597054013,556.0349167899716,460.3783213290677,0
129,79.39121148495462,-153.79854872482795,-188.71528458720078,191.35269081860903,345.3665587409156,217.91757246330016,727.8584725071161,300.1225445504789,466.9088286618118,321.382941180842,0
130,116.25812379556349,682.1597603166873,1003.5934036114161,749.2987861602172,267.85236816318627,316.13388999190454,407.9971082085771,183.72160103637376,40.465474251336076,29.35255706446108,0
131,154.60583690710342,-288.4975115422876,99.12742181421714,325.51689374579223,492.03347274428563,368.96207320885185,-219.98941674245216,57.89007367269963,231.73924493950508,596.3366472613149,0
132,50.17140062784199,225.98407149763844,95.96860991136413,-199.46600445393497,91.81355697588782,327.00904422116605,-139.0568608042694,170.11335293412964,681.4443092683824,265.33744007606657,0
133,547.9169881182995,287.2290320205914,-36.85168141225333,214.59150774060151,430.20110661581947,241.17386540737843,378.205339187705,1.9495595021071495,170.79711404226143,157.35619840315866,0
134,151.04319357846583,536.7171104733557,435.7668086659803,532.4166863643322,456.2891934023638,182.57463362880503,38.15663442008733,588.0474474928245,628.2724431797466,490.45700307596064,0
135,499.8776026428144,183.2506385285446,302.250840921355,-90.81390837000893,355.57165162208696,121.78791778455262,-8.33083013113864,504.0307720402245,-12.679322474798909,360.9231788180823,0
136,-317.7089993228101,84.61362489329369,153.0893184425026,230.92858239667206,306.8340633062819,301.78804808522113,419.82892618276725,379.9191206833254,15.781162788545373,-506.1889257217788,0
137,736.2723089273737,595.1289360524474,-154.6304656615251,148.24794372926607,383.5868442394592,728.0738165969248,326.7268425488833,-354.1143701089338,-64.87286186627452,-11.860458510050535,0
138,-38.41001941171888,189.00129449856428,27.665216033471154,328.1416958613358,320.2352414869009,39.749624072041,70.19519467984762,202.2245404034362,-34.05533055415518,-179.64706329980365,0
139,407.1332705105682,296.6897605632166,431.95307792078745,149.77462743285963,147.00042620323316,269.4438684886416,196.2810900081303,417.9600919309412,497.1979490628614,-107.0343308870612,0
140,533.6674291506635,261.51075375621843,251.60419579929646,-78.06825824852345,356.3656288068109,669.3068900729253,297.6284415389518,124.17642822039834,311.0902591372158,514.6754513218566,0
141,2.341227537410788,289.1919071152783,-2.055639654577277,-116.37619159865082,808.4463362543516,-110.58854327495843,-21.18733291912727,243.3843157646076,281.0409445533961,195.57621558778055,0
142,377.38767801866294,444.22623277405967,-461.1327331740458,585.5860191508722,450.74771673455746,43.14854416042505,354.1780140546132,385.21900921819685,720.8012970252333,106.36447879430759,0
143,-15.64315997278564,372.7207902983138,269.65144007090385,116.2216445082813,-174.15764729792662,245.34068025316614,63.70886895925591,375.7017245531807,54.06491545182763,25.348470517043495,0
144,-145.07501575457908,-241.46505338177954,286.23129680210474,703.7048442071575,1.1845749256270892,267.8188245871309,461.66940699940153,440.8344151328344,186.71562749787216,0.7955132889538845,0
145,260.3613658839173,220.79535839510652,405.1111022297114,245.24914232087028,509.95572448614973,119.00491165799383,57.71327647331697,145.72068721868334,-301.1304131003425,125.61072123552097,0
146,264.8041302306049,417.2680970237959,359.08029621595574,21.956055780071864,400.4130347687526,214.43801033984778,112.52318682266473,28.841179421526647,362.7452404086598,311.890191944789,0
147,803.9407256515034,252.25853707126657,196.08576171783966,541.1657453029094,628.6023599732347,549.9340726749657,156.12365277515875,717.7677260120107,-355.4251762074035,485.66285436458134,0
148,408.8576075335168,-22.20911047726068,356.6648169826457,206.9790185128891,295.9561942066933,83.18351242170755,214.91225041385098,466.94381727135044,687.0777455412525,-78.55837058829982,0
149,694.6505328232242,146.4667619792861,-69.89652282176425,-166.00909993333713,108.39352615806837,-145.22753323238496,187.66002647665937,120.07306361155537,46.08787849933748,33.91211678926615,0
150,84.18494057885283,473.9098384653829,93.23591163376733,131.1265713268259,139.12429703559968,254.26463570056995,94.33675860918666,291.21535876656685,190.57846140386025,710.3824747347072,0
151,588.8904942011869,554.1802378840255,-68.88699302050136,243.02152097275123,409.5484735878837,172.9750451896676,-78.16132661125224,23.636163051661015,574.4234415024266,451.1873349470128,0
152,195.9676132662855,-44.41167640381977,611.7548157959915,283.070832020254,-278.1162919173065,190.64836565317944,-188.87312512444467,231.93326684295934,162.9610389177254,-304.72441293415375,0
153,-155.83037224815402,362.996553691642,122.42585302844695,92.65492675650347,116.19937574830936,-177.3011980988267,91.80914140807283,24.95087773841965,386.3354020181178,410.9659714765146,0
154,127.13105416938578,269.7296002259252,478.12257737542905,405.6909467983388,233.61173801057362,-6.270164146062058,337.8525734388696,66.21611205157058,131.60049643040128,11.607646210118247,0
155,305.4889050243983,-29.03859794557431,-137.3306889402169,107.23717491969241,461.4983142693096,-148.56691361243938,436.97641428633483,499.24740919239105,-203.75950800900196,117.86366377680434,0
156,88.77046221969997,205.30417430625647,166.1148822853125,635.4170167026537,432.8855682952892,-137.639632620843,280.8386463508124,469.89964847038743,336.6304644567673,352.7106323693523,0
157,399.910818224506,316.35953379367885,-355.04427944158203,516.6906579351283,440.1848353824096,237.4418795744219,577.3463948727791,454.42742067930186,287.0107698937709,48.63139359322349,0
158,268.20957347000274,-38.54067564088032,148.0179038169107,130.61747017735738,209.23975461529164,84.82813962784135,349.2670513852408,326.56450991046194,919.1251270452743,-100.374717336874,0
159,-116.23951428538308,556.7269817637696,47.85145841123173,516.1221643600213,431.64494653371116,309.7993339706306,6.293211342986638,327.947381547648,6.188531865530734,540.7897354723015,0
160,475.63626736038066,413.07905516419,-10.508380858239292,321.2621467518921,501.84229537437864,901.4749530610558,420.268981940383,234.28784116199142,-71.54115562586398,284.8039837435681,0
161,1029.3450463705644,209.6891782565872,83.3046778971966,328.25832287877955,83.72699693772321,108.39462605588902,589.183959330116,303.60829212521435,111.79128564860497,453.85098378508064,0
